row_id,Moisture_T30,Moisture_T15
354,-4.922755154618901,-6.543558536901342
355,-5.161864271272064,-5.225209198616754
356,-5.518542423286856,-4.584895823557094
357,-5.014930353745003,-4.140717031066015
358,-4.8032982421856225,-5.2179701607794815
359,-3.94612530051114,-3.5383045299289133
360,-4.723018598013043,-4.1345353994743075
361,-5.050706658060333,-5.703260692928749
362,-4.709513675844221,-5.858400240591042
363,-5.801676920433169,-5.082312620749097
364,-8.645525488482207,-7.535185271760197
365,-6.018372173225041,-5.494523992014545
366,-6.2252570543649135,-4.128569187565098
367,-5.773187863144527,-6.007921375207684
368,-5.528322222677282,-5.44993418340589
369,-8.787127423708563,-9.215301912688801
370,-6.280936064858128,-5.7360537050993585
371,-5.657966726361275,-5.677069528439644
372,-5.817634602237666,-5.128703616218978
373,-7.26422210637414,-5.860262721060953
374,-6.3404623893017025,-6.14969705897348
375,-5.979847325716985,-4.784765946713818
376,-4.855186600152729,-5.524482515320464
377,-5.3572807951861545,-5.62836849838198
378,-6.862336780202309,-4.818736484719842
379,-6.601604807736031,-6.864342139319047
380,-5.145174609148844,-6.557728870035631
381,-5.349029736724686,-5.669092109098937
382,-6.714629084623121,-4.116716373753952
383,-5.647936013994947,-5.516765060740746
384,-5.293633105536234,-5.220932678828178
385,-10.116069842133493,-8.677542796361372
386,-4.968778972394054,-4.96877855382292
387,-5.084997023534443,-5.194519968500643
388,-5.6830758953418385,-5.295812549353277
389,-6.302509397554727,-5.6172028414690836
390,-5.145174609148844,-6.557728870035631
391,-7.5646351613556,-6.672486318245586
392,-6.151953741189869,-5.425045559576748
393,-6.00513872704366,-6.092478582188624
394,-6.578745878338436,-7.194216790391775
395,-5.6886316222625695,-6.228497657401165
396,-4.12463588708146,-5.245717665704027
397,-7.724566155278772,-6.266984011275477
398,-6.578745878338436,-7.194216790391775
399,-8.676829961173818,-8.518346711579582
400,-4.12463588708146,-5.245717665704027
401,-5.66952271650455,-6.079283147694454
402,-4.968614466201028,-5.139959406531589
403,-4.646283846791746,-6.366902877258375
404,-5.861638592628378,-5.978386587364831
405,-6.968646664618315,-6.9218868502749515
406,-5.979923432687498,-6.639285164231504
407,-6.57470381649388,-5.9750391479176574
408,-6.6539477865153955,-4.429251065149798
409,-5.233975499588706,-5.271137266003346
410,-4.500617108170587,-4.765994183210935
411,-3.7615966930169566,-6.499561797378984
412,-5.82937136979125,-7.077398252126255
413,-5.567726592199456,-6.630550579151338
414,-5.21819061480677,-5.263579996411038
415,-5.845894239679697,-5.4616884973058495
416,-5.85932957608171,-6.667920860148183
417,-5.49254360710731,-5.053191893060847
418,-5.801676920433169,-5.082312620749097
419,-6.202700076183989,-7.0691447588873455
420,-4.776214296352041,-5.761032085539406
421,-4.999712400437321,-4.9240784926715575
422,-5.189480397134236,-3.894393097815459
423,-5.543399400253804,-4.77476706086208
424,-3.94612530051114,-3.5383045299289133
425,-5.3291942294524866,-3.9364372157631307
426,-4.723018598013043,-4.1345353994743075
427,-8.11646816522215,-6.750221602816952
428,-7.404826462454059,-6.715722928604814
429,-5.886877202543122,-6.100806497986687
430,-6.242668387652699,-6.255126284811922
431,-6.8229877166218165,-6.42544904118628
432,-6.459584774385354,-7.118209530419555
433,-7.664826067961716,-8.3276861660392
434,-5.918865946997412,-6.929480087578568
435,-5.649549458577139,-7.285165640904712
436,-5.235923029655488,-3.8087818357168253
437,-5.736246370845496,-5.463804928572051
438,-4.941084823957345,-6.464697112016458
439,-6.109952312488918,-6.158762436104506
440,-5.508839210979687,-5.663817560917042
441,-5.145174609148844,-6.557728870035631
442,-7.46284659816428,-7.554165686077339
443,-5.287263744676668,-5.613369548934064
444,-4.992694795554671,-5.562833219219868
445,-7.264510200271612,-6.7542008013309935
446,-5.793767382553691,-5.764847278816415
447,-1.9315023546460655,-4.98078081895104
448,-7.271441566837555,-8.780551866573951
449,-3.969779828303837,-5.339675047888235
450,-8.98194771467686,-11.231660718789776
451,-5.375354623564725,-5.288145291757555
452,-5.192211633716765,-5.676303282675676
453,-5.592194762782999,-7.13129936211844
454,-4.73378603623485,-5.922775139363564
455,-6.836608389412806,-7.60754384592113
456,-6.3958959945510365,-7.178934491253216
457,-5.626409187215444,-6.293767125749287
458,-5.454932670784064,-4.674377948015728
459,-5.992581386271315,-7.695648380834044
460,-6.705396138569617,-4.4382469604712025
461,-6.805375579714829,-4.531922833959557
462,-8.635776693359642,-7.486369113834677
463,-4.911464036273204,-5.614827894773084
464,-6.806398922648208,-6.293764426663428
465,-7.28526374428234,-7.0879500519800915
466,-4.413588619864816,-5.036648542829314
467,-5.799569749443289,-6.449915159318955
468,-7.874101289253158,-6.098624860917482
469,-5.505429433307505,-4.692438779889365
470,-4.73407716774118,-5.49058039467579
471,-4.611910876227736,-5.042906898713552
472,-7.315079566752534,-7.2096585459253095
473,-5.467079203894924,-5.036430933810496
474,-7.109298974389597,-6.1538289085225255
475,-9.414427823362653,-9.699623774584833
476,-7.763109659616813,-7.109663803421778
477,-7.470264457668414,-6.846178524969835
478,-5.668295082196332,-6.055399147640655
479,-6.372313599105597,-6.432968495160595
