row_id,X,Y,Presence,Week,WeekStart,ObsDate,Source,Precip_T45,Precip,Temp,SoilTemp_T30,SoilTemp_T15,Moisture_T30,Moisture_T15,RVI_T45,RVI_T30,RVI_T0,RVI_Phenology_Delta
1812,36.8069444440001,1.15861111100003,1,10,2020-04-21,2020-04-22,fao_adult,0.0173186331820716,0.0104007056829331,294.6278035057916,296.8869331359863,297.97289352416993,-6.159525580854044,-5.3423692044232105,0.7084628615504591,0.7797234727058489,0.8079750642714838,0.07126061115538973
1813,37.0544444440001,0.672222222000073,1,10,2020-04-21,2020-04-26,fao_swarm,0.0224755525422324,0.0146382084962723,296.8303968217638,298.8980279710558,300.3092270745172,-3.804596121999172,-5.307719486186808,1.0204460159621076,1.175995714735133,0.96243646246891,0.15554969877302538
1814,37.145277778,1.03694444400003,1,10,2020-04-21,2020-04-26,fao_swarm,0.0182807266545523,0.0126381001350281,296.7202514224582,299.31399476793075,300.3010239495172,-5.669451270701936,-6.585415463626544,0.8051585794815616,0.8530039940016448,0.8382056709192015,0.047845414520083285
1815,37.144722222,1.03833333300003,1,10,2020-04-21,2020-04-26,fao_swarm,0.0182807266545523,0.0126381001350281,296.7202514224582,299.31399476793075,300.3010239495172,-5.693474354139667,-5.45767578156611,0.9238384847261066,0.8492976793703506,0.6363109913017635,-0.07454080535575602
1816,37.282777778,1.89416666700004,1,10,2020-04-21,2020-04-26,fao_swarm,0.0088083416056861,0.0040557465431092,300.8121513790554,305.02915861341694,306.08448206583654,-6.140211386475237,-5.324348026042901,0.8206376926160592,0.7846995303167281,0.8094997108625276,-0.03593816229933111
1817,37.0641666670001,0.66805555600007,1,10,2020-04-21,2020-04-26,fao_swarm,0.0224755525422324,0.0146382084962723,296.8303968217638,298.8980279710558,300.3092270745172,-5.6679666811963525,-5.092802085319807,0.9514124475461044,0.8532334249014152,1.1049437887791675,-0.09817902264468925
1818,37.144722222,1.03861111100002,1,10,2020-04-21,2020-04-26,fao_swarm,0.0182807266545523,0.0126381001350281,296.7202514224582,299.31399476793075,300.3010239495172,-5.407457440141478,-5.59785272483771,0.811592786127309,0.894188930845929,0.8496373071324779,0.08259614471861998
1819,37.138888889,1.04833333300007,1,10,2020-04-21,2020-04-26,fao_swarm,0.0182807266545523,0.0126381001350281,296.7202514224582,299.31399476793075,300.3010239495172,-7.766499991129859,-6.343463257327964,0.849343192109689,0.5731237689073625,0.8006672509426669,-0.2762194232023265
1820,37.137777778,1.04805555600007,1,10,2020-04-21,2020-04-26,fao_swarm,0.0182807266545523,0.0126381001350281,296.7202514224582,299.31399476793075,300.3010239495172,-6.546750117493716,-4.7495107894024935,0.884841919738833,0.7252710567814447,0.8279965718158833,-0.15957086295738832
1821,37.075,2.62944444400006,1,10,2020-04-21,2020-04-26,fao_swarm,0.0193821459841956,0.0021261504766343,303.5245211707221,308.4571968078613,309.7017238193088,-8.101255461318713,-8.511302348941065,0.5734393602420196,0.5363074066350118,0.5664808988968089,-0.03713195360700783
1822,37.2394444440001,0.604444444000023,1,10,2020-04-21,2020-04-26,fao_swarm,0.0199101537299384,0.0123867622491715,297.06056175231936,298.7918105231391,300.2337930467393,-9.183207554073736,-8.10559375405263,0.4928140997775909,0.4307773717866873,0.819085542358815,-0.062036727990903595
