row_id,SMAP_Surface_T15,SMAP_Root_T15
222,0.3030766546726227,0.40733999013900757
223,0.2921859323978424,0.38105010986328125
224,0.7024052739143372,0.7371780276298523
225,0.37234240770339966,0.4462926387786865
226,0.4502522349357605,0.4978439509868622
227,0.25777533650398254,0.36625009775161743
228,0.32757923007011414,0.4780471920967102
229,0.38614243268966675,0.45764315128326416
230,0.38052669167518616,0.44886526465415955
231,0.2677881717681885,0.38528087735176086
232,0.1970120519399643,0.28389638662338257
233,0.2740691900253296,0.39874929189682007
234,0.2980254888534546,0.4787297546863556
235,0.3178878426551819,0.4452662169933319
236,0.38614243268966675,0.45764315128326416
237,0.39822232723236084,0.4556584656238556
238,0.274199903011322,0.4116256833076477
239,0.29003140330314636,0.41597139835357666
240,0.5572341680526733,0.6154515743255615
241,0.4137364327907562,0.5535354614257812
242,0.23342637717723846,0.3857630491256714
243,0.19466270506381989,0.2827000916004181
244,0.46831104159355164,0.5403600335121155
245,0.36557817459106445,0.49689891934394836
246,0.31924182176589966,0.39683687686920166
247,0.24430589377880096,0.40121716260910034
248,0.24320319294929504,0.4464116394519806
249,0.3082732856273651,0.43545788526535034
250,0.40590766072273254,0.47701671719551086
251,0.28566280007362366,0.328754186630249
252,0.2625996470451355,0.2981114685535431
253,0.6084792613983154,0.6930943727493286
254,0.28795620799064636,0.29924267530441284
255,0.39150694012641907,0.5042170286178589
256,0.357259601354599,0.47770845890045166
257,0.32385098934173584,0.2647394835948944
258,0.35790300369262695,0.40455272793769836
259,0.39674070477485657,0.5103927850723267
260,0.6084792613983154,0.6930943727493286
261,0.5522028207778931,0.6464879512786865
262,0.3846943974494934,0.4981369078159332
263,0.5122207403182983,0.6025344729423523
264,0.3915552496910095,0.5032628178596497
265,0.3560592234134674,0.48162078857421875
266,0.4108535349369049,0.5266219973564148
267,0.4108535349369049,0.5266219973564148
268,0.37376758456230164,0.41719919443130493
269,0.39469245076179504,0.43023020029067993
270,0.3906351327896118,0.5082666873931885
271,0.573131799697876,0.6573684811592102
272,0.39674070477485657,0.5103927850723267
273,0.32081905007362366,0.4854883849620819
274,0.3906351327896118,0.5082666873931885
275,0.555401086807251,0.6461725831031799
276,0.3906351327896118,0.5082666873931885
277,0.3915552496910095,0.5032628178596497
278,0.3915552496910095,0.5032628178596497
279,0.47605741024017334,0.5514785647392273
280,0.38896429538726807,0.5070490837097168
281,0.3086812198162079,0.4443720579147339
282,0.3086812198162079,0.4443720579147339
283,0.3089711368083954,0.3946029841899872
284,0.39674070477485657,0.5103927850723267
285,0.573131799697876,0.6573684811592102
286,0.573131799697876,0.6573684811592102
287,0.3086812198162079,0.4443720579147339
288,0.43337246775627136,0.5455520749092102
289,0.5522028207778931,0.6464879512786865
290,0.3915552496910095,0.5032628178596497
291,0.32081905007362366,0.4854883849620819
292,0.3915552496910095,0.5032628178596497
293,0.39674070477485657,0.5103927850723267
294,0.5522028207778931,0.6464879512786865
295,0.5522028207778931,0.6464879512786865
296,0.3922734260559082,0.5095626711845398
297,0.3846943974494934,0.4981369078159332
298,0.3849487006664276,0.500110387802124
299,0.3849487006664276,0.500110387802124
300,0.39469245076179504,0.43023020029067993
301,0.3560592234134674,0.48162078857421875
302,0.3922734260559082,0.5095626711845398
303,0.4921879768371582,0.5977025628089905
304,0.5168827772140503,0.6116104125976562
305,0.5168827772140503,0.6116104125976562
306,0.3086812198162079,0.4443720579147339
307,0.31831204891204834,0.452686071395874
308,0.3915552496910095,0.5032628178596497
309,0.3748362064361572,0.43611907958984375
310,0.30004116892814636,0.24024558067321777
311,0.30004116892814636,0.24024558067321777
312,0.30004116892814636,0.24024558067321777
313,0.30004116892814636,0.24024558067321777
314,0.30004116892814636,0.24024558067321777
315,0.30004116892814636,0.24024558067321777
316,0.31391191482543945,0.3689427673816681
317,0.2850961983203888,0.2917790710926056
318,0.5669479370117188,0.6066787838935852
319,0.5522028207778931,0.6464879512786865
320,0.39674070477485657,0.5103927850723267
321,0.40142565965652466,0.5138646364212036
322,0.3906351327896118,0.5082666873931885
323,0.3849487006664276,0.500110387802124
324,0.573131799697876,0.6573684811592102
