row_id,X,Y,Presence,Week,WeekStart,ObsDate,Source,Precip_T45,Precip,Temp,SoilTemp_T30,SoilTemp_T15,Moisture_T30,Moisture_T15,RVI_T45,RVI_T30,RVI_T0,SMAP_Surface_T15,SMAP_Root_T15,RVI_Phenology_Delta
399,37.08128009793533,2.58335014318632,0,6,2020-03-24,,synthetic_background,0.001637205588338,0.0139069698864986,301.5423992156983,306.2896219465468,306.8802232954237,-8.18660623689113,-7.89232882285178,0.7955122086006031,0.5512048251020458,0.595993022019052,0.3321507573127746,0.3440628051757812,-0.2443073834985573
400,36.81635333374568,0.3451011047266834,0,6,2020-03-24,,synthetic_background,0.0207587928647967,0.0154287658745815,291.59625121222604,293.11980315314395,293.427912097507,-5.889551133675305,-6.120924620907037,0.8069412953313846,0.8194869897755862,0.7244619088515368,0.6269261240959167,0.6696507930755615,0.012545694444201616
401,36.68379469033652,5.782743659522518,0,6,2020-03-24,,synthetic_background,0.0628099144573184,0.0668933235222866,293.7355849795871,292.925857840644,293.2403795454237,-7.672261863822237,,0.6246521716438199,0.5838608625899057,0.6660440758615508,0.6112614870071411,0.7070876955986023,-0.04079130905391426
402,36.77621069273186,4.747980745170721,0,6,2020-03-24,,synthetic_background,0.0006843657369586,0.0040296457821895,302.6639378441705,306.8241380055745,305.7001777225071,-9.109389325770543,-8.87785870382893,0.2608811142940261,0.4432493045971664,0.3217943190066403,0.5323358774185181,0.599773645401001,0.18236819030314028
403,38.12691134770356,4.399435229779097,0,6,2020-03-24,,synthetic_background,0.0016051680917712,0.0242880575472881,295.585362540351,298.3375440385607,299.3958916982015,-6.743503283797688,-4.285246243030183,1.0239582833698335,0.69875831907304,0.9166361159197792,0.325716108083725,0.4962387084960937,-0.32519996429679354
404,38.32568976895052,1.9866939731479256,0,6,2020-03-24,,synthetic_background,0.0038793386096926,0.0255506180340816,300.47673623826773,303.43286738925514,304.0735012902154,-6.380442710740592,-7.276205356478438,0.8350640054804587,0.7482866301035841,0.5712541066765646,0.3757207095623016,0.5031031370162964,-0.08677737537687458
405,38.861930358580814,1.7861844935600824,0,6,2020-03-24,,synthetic_background,0.0027440489406558,0.042117311816888,300.7589736514621,304.0251796722412,304.38362498813206,-8.430209976067694,-9.145524035310116,0.4966102260089567,0.5135879777887113,0.3968854143098049,0.3216506540775299,0.4842239618301391,0.016977751779754635
406,36.207912377455166,1.8881741189815413,0,6,2020-03-24,,synthetic_background,0.0008441955919238,0.0016733549649288,302.5079808129205,308.8924973805745,306.94224043952096,-5.160573624891419,-4.004109369651115,0.8481257619147446,0.9413579553233216,1.1685977268662793,0.2862701117992401,0.3915359675884247,0.09323219340857691
407,38.693085811578,1.1496331186597646,0,6,2020-03-24,,synthetic_background,0.0033115000600787,0.0286853008086254,301.00719413757326,303.6906256357828,304.20276561313204,-7.877403917789364,-8.907684459921928,0.862153461467664,0.5607032678496313,0.3143820383014298,0.4115564823150635,0.5564855337142944,-0.3014501936180327
408,38.019096608091154,1.708454766994178,0,6,2020-03-24,,synthetic_background,0.005183398830411,0.0234348468596508,300.391319571601,303.6602274152968,303.8768216027154,-7.538227725780705,-7.032791374135979,0.6585978261463976,0.5994641508541543,0.4766736214920464,0.2954441905021667,0.4067713618278503,-0.05913367529224334
409,37.92179431714979,1.040088815282849,0,6,2020-03-24,,synthetic_background,0.0093461872215243,0.0274994962031414,298.7309137556288,300.92196244133845,301.02092425028485,-5.773082434412938,-5.610545551474996,0.9398763268612568,0.8379741584759761,0.8354319000408955,0.3632064461708069,0.457132488489151,-0.10190216838528066
410,38.5537678481397,2.200853075048607,0,6,2020-03-24,,synthetic_background,0.0029473603839846,0.0420715652520229,300.4190973493788,303.16997133890794,303.6517673492432,-7.647355393021861,-7.607784219841276,0.7154942876058827,0.5869476968222964,0.680543863767196,0.3756637275218963,0.5104151368141174,-0.12854659078358632
411,37.00241472543501,2.484571207651478,0,6,2020-03-24,,synthetic_background,0.0016650111551257,0.0227925025040676,301.0792861514621,305.5172206878662,305.592093955146,-7.079113238594251,-6.5720744635214885,0.6823609004597706,0.6616508879282024,0.8519282028356807,0.3031107187271118,0.4047887325286865,-0.020710012531568234
412,36.118197433136096,1.3926305042307126,0,6,2020-03-24,,synthetic_background,0.0040700585718127,0.0067496590430309,302.06110581292046,305.61216968960235,304.3551473405626,-7.046287472997429,-7.411445735719662,0.6295380494777949,0.659459328988029,0.5778950024877251,0.3754796087741852,0.5055343508720398,0.029921279510234045
413,38.259903026385416,1.918980146320047,0,6,2020-03-24,,synthetic_background,0.0033533723230334,0.0258236818129589,300.6494955698649,303.41826777988007,303.89766036139594,-7.77515994493624,-8.095438864245017,0.6541482106540559,0.5721453853144826,0.6698451366967031,0.3436635136604309,0.4821711182594299,-0.08200282533957337
414,36.7059851756085,4.463825794447344,0,6,2020-03-24,,synthetic_background,0.0018940867061587,0.005105256300645,301.94970715840657,307.0673942989773,305.5249498579237,-7.472707437311488,-9.559646334091935,0.6150475513501114,0.7067144856809633,0.3580346741018042,0.4917851388454437,0.5270329713821411,0.09166693433085193
415,37.13843406581901,0.3681047671737678,0,6,2020-03-24,,synthetic_background,0.0204051585073443,0.0207596562916805,291.64806327819826,293.09032724168566,293.2259481218126,-6.519430500102118,-6.246182727226451,0.820254629243295,0.7290859641479679,0.6973830327364818,0.4787572026252746,0.5656997561454773,-0.09116866509532706
416,37.95398216098417,3.75393947926415,0,6,2020-03-24,,synthetic_background,0.0004848838920565,0.0398073487097789,298.3589193979899,301.50763409932455,302.2210002051459,-6.330274584437079,-6.60114626591322,0.7586062402935717,0.7562668218141759,0.6482728932146994,0.2507267892360687,0.3838648498058319,-0.002339418479395783
417,38.110690008762006,1.8485296666754976,0,6,2020-03-24,,synthetic_background,0.0037032515878649,0.0208201997096111,300.6918349795872,303.75290319654675,304.1006280263265,-4.890815639389524,-5.849182127631048,0.8537713230687848,0.981070077059865,0.6990332261912875,0.3286325931549072,0.456125408411026,0.12729875399108026
418,37.81304761179853,2.6054215823838334,0,6,2020-03-24,,synthetic_background,0.0062159300918551,0.0364752702529003,300.9859159257677,304.62716534932446,305.5171536339654,-9.835423505524563,-10.15278227224047,0.3827297467854151,0.3774712308040957,0.3618126074162728,0.2815887033939361,0.3990534543991089,-0.005258515981319378
419,37.9398567456629,2.948893035626674,0,6,2020-03-24,,synthetic_background,0.0011681021327945,0.0277878336722423,301.09874687194826,305.2562723371718,306.9744887034099,-8.75717121653039,-9.440747473419936,0.3427792615101457,0.4699615372981629,0.3259663591306692,0.3178619146347046,0.4416193664073944,0.12718227578801722
420,38.42362066792152,1.073272050385749,0,6,2020-03-24,,synthetic_background,0.0046252162332507,0.0214138768727352,300.213048087226,303.61616817050515,304.34428037007643,-5.09945100946223,-4.782787200680059,0.8680797431422989,0.9443923952927812,0.990470082061939,0.2986134588718414,0.4720057249069214,0.07631265215048233
421,36.76332010009459,4.568864503633806,0,6,2020-03-24,,synthetic_background,0.0006447733516665,0.0046606801564266,303.01526162889263,307.5778055402968,306.198832236396,-7.518576649339687,-5.947850423129118,,0.929538248691957,0.7943633389332464,0.5132461190223694,0.5396886467933655,
422,38.97528385746735,3.721617715008498,0,6,2020-03-24,,synthetic_background,0.0010867119903537,0.0204399965817501,296.13825425042046,298.4206874847412,299.2411716461182,-4.5320075937209765,-5.40170358385296,0.9379866640574552,1.0418752577255663,0.9395430740766294,0.2639917731285095,0.4581212401390075,0.1038885936681111
423,37.9129414763912,4.147978366219492,0,6,2020-03-24,,synthetic_background,0.0006726683254214,0.0391836010033657,298.86354179382323,301.44301821390786,301.6976929134793,-4.623118255161939,-4.2511962516616215,1.0088872635009791,1.025792358611045,1.0824020718135603,0.3086898624897003,0.4008519649505615,0.01690509511006577
424,38.796996100398594,0.994164618992498,0,6,2020-03-24,,synthetic_background,0.0031746626968356,0.0322264574582149,301.2001845889621,304.0246751149496,304.2961304134794,-5.749736964461785,-6.074405689940736,0.642938793927624,0.8414531439877128,0.6862620337879195,0.4419082403182983,0.5838984251022339,0.19851435006008877
425,38.03742723680578,3.679570968028381,0,6,2020-03-24,,synthetic_background,0.0003701002473803,0.0379921488577892,298.06585299173986,301.68474455939395,302.2455173492432,-4.654462448708568,-5.4525631921129865,0.9792906280213384,1.020297216391155,0.8590994258458711,0.2890909612178802,0.4348953366279602,0.04100658836981663
426,37.87466099008546,3.241765552002553,0,6,2020-03-24,,synthetic_background,0.0006016940946551,0.0327061705405284,300.3595921410454,303.2021490732829,303.9174574534099,-6.118303050145359,-6.282902913778614,0.7476690757481425,0.7856990552336277,0.763726332740373,0.2922851145267486,0.4034500122070312,0.038029979485485255
427,37.41001150607238,3.4393507071456866,0,6,2020-03-24,,synthetic_background,0.0004676432485553,0.1053117655331661,301.6069988250732,305.1272033267551,303.6810045454237,-8.466046443482846,-8.078145151624703,0.6923895132264545,0.5018083310944494,0.5946480183414264,0.2916320562362671,0.4327224791049957,-0.19058118213200503
428,36.57677557303906,5.303883375655558,0,6,2020-03-24,,synthetic_background,0.0375580788726779,0.0498531453425457,295.7414009518094,296.0459316253662,296.2250420888265,-5.457683181132718,-6.38962337351658,0.8629925742141523,0.8863370234135177,0.9495346301079892,0.4086486399173736,0.5402430295944214,0.023344449199365402
429,36.97951447457103,0.4890741298951084,0,6,2020-03-24,,synthetic_background,0.0177199394578906,0.0219013683611919,292.7310439639621,293.9790750715468,294.0701647016738,-5.798671378726009,-5.200919028066904,0.7833700498815106,0.834171435850861,0.7627352668465441,0.4463836252689361,0.4902796447277069,0.050801385969350354
430,36.32236536624145,3.7161693151059967,0,6,2020-03-24,,synthetic_background,0.0008255989427539,0.0102483920867015,303.331212149726,307.13122350904683,306.2542847103543,-9.980979465847737,-9.639679334180766,0.3934366751490473,0.3651049595758384,0.3568651603552907,0.3173736333847046,0.4583857357501983,-0.028331715573208904
431,38.84243426434719,4.92450915696849,0,6,2020-03-24,,synthetic_background,0.0025301874752017,0.0090680860096981,294.352696524726,295.6192334916857,296.8101874881321,-5.132191692622117,-6.066188353535599,0.7875572619180811,0.9389645398770968,0.8392241836361902,0.2262394875288009,0.3953608274459839,0.15140727795901576
432,36.5274979161246,4.963506196737865,0,6,2020-03-24,,synthetic_background,0.0174228997106524,0.0242777310425807,298.8336806827121,300.2271490732828,300.8349107954237,-6.05878931501946,-4.477375457104683,0.6950711431928381,0.7944029376879972,0.8994622827924613,0.5116429328918457,0.6192296743392944,0.09933179449515905
433,37.95886031617118,1.8327168775047311,0,6,2020-03-24,,synthetic_background,0.0039882660980197,0.0196945957953502,300.61875555250384,303.27247242397726,303.4883396148681,-5.721661292697398,-7.038874384939845,0.7129736597243554,0.8467050321040623,0.6563397618460064,0.294167548418045,0.3664067685604095,0.1337313723797069
434,37.88247774064712,4.777486408474892,0,6,2020-03-24,,synthetic_background,0.0017189086551638,0.0339373193795253,296.1824274275038,298.0833014170329,298.5513930002848,-5.55456583322815,-5.310076809658746,0.925463409029276,0.8708914798925406,0.7081482936813684,0.4256647527217865,0.5519180297851562,-0.054571929136735475
435,36.66091685677761,0.2200507777670581,0,6,2020-03-24,,synthetic_background,0.0267715306158038,0.0135693989808132,290.465684805976,291.8783914777968,292.1656616634793,-5.989244380845246,-6.097641910446631,0.8153780747364147,0.8048868175600263,0.7119644214577697,0.6252690553665161,0.6877680420875549,-0.010491257176388324
436,38.33642937582814,2.072254580392431,0,6,2020-03-24,,synthetic_background,0.0043355525608035,0.0255043201262523,300.330723868476,303.00179642571345,303.7573229047987,-7.600974009174963,-7.400620980462333,1.0078768837591476,0.5943738355332053,0.5235414714138644,0.3757207095623016,0.5031031370162964,-0.4135030482259423
437,38.78244869706919,1.7563909578986494,0,6,2020-03-24,,synthetic_background,0.0028701425666781,0.0402948849017192,300.78858519660105,303.8368821461996,304.3421807607015,-6.426521862367135,-7.27292054053515,0.7252900314700301,0.7498052260858821,0.6246595679274555,0.3896763920783996,0.5200271606445312,0.024515194615851943
438,37.94893765514398,2.7806491500348,0,6,2020-03-24,,synthetic_background,0.0019035936470004,0.0319479398543407,300.5044651879205,304.5251633961996,306.43625628153484,-9.797562876872751,-9.498849448438737,0.3977601179550894,0.379342226829811,0.3587509104171567,0.2261001318693161,0.3696935176849365,-0.01841789112527842
439,38.36517173211943,0.5287867371785353,0,6,2020-03-24,,synthetic_background,0.0124997795696231,0.0385848574454357,298.8907499101427,300.350809012519,300.448490439521,-5.497255015978119,-4.230393679604131,0.993334882634242,0.8804548018866729,0.8146139280536491,0.5049636363983154,0.5871943235397339,-0.11288008074756906
440,38.13062813389862,5.57404131706282,0,6,2020-03-24,,synthetic_background,0.0220501274938555,0.0261797301585247,292.90825750562885,294.015750418769,294.5955878787571,-6.642235905259858,-7.0127939270539645,0.9697442425750028,0.7123076122590966,0.6882350989596883,0.4054203927516937,0.5250208377838135,-0.25743663031590625
441,37.21085638872711,3.735590125323229,0,6,2020-03-24,,synthetic_background,0.0002231300945254,0.070626109104829,301.5673178354899,305.4741488562691,304.7292358822293,-8.45187630407043,-9.680124508746044,0.5333964283651611,0.5023243542453151,0.3988270760861109,0.2329452186822891,0.4445114135742187,-0.031072074119846027
442,36.02280338300334,0.230146782935199,0,6,2020-03-24,,synthetic_background,0.013806417691228,0.0208687029892971,294.49933823479546,296.063064871894,296.2903415679931,-7.118937310971338,-6.076888756849175,0.8882352003714529,0.6502980289995212,0.7843494190173586,0.6026097536087036,0.6524510979652405,-0.2379371713719317
443,37.89087513533014,0.716017256452091,0,6,2020-03-24,,synthetic_background,0.0120854080791446,0.0221417985970546,298.3886991288927,300.38655662536627,300.586896472507,-5.732332965870465,-5.717275759768908,0.9715994268064838,0.8433418261448176,0.8714981252510666,0.5006291270256042,0.6028803586959839,-0.12825760066166625
444,38.47001980320706,1.9591180702522184,0,6,2020-03-24,,synthetic_background,0.0035257787580462,0.0429943941647579,300.5355253007677,303.2723693423801,303.62994660271545,-5.865365207510132,-6.131886113279505,0.7383751407396899,0.8268109004090296,0.5656047172680843,0.4028559029102325,0.5389785766601562,0.0884357596693397
445,38.93753197611621,0.0321573254122415,0,6,2020-03-24,,synthetic_background,0.0141492338056536,0.0426382862145473,300.91775186326765,303.2740566253662,303.5266859690348,-6.960019137158877,-7.382652198407256,0.6359468298789159,0.6704721439868329,0.562151634772994,0.353527307510376,0.4651820063591003,0.03452531410791693
446,37.74468388022496,3.4127040252274377,0,6,2020-03-24,,synthetic_background,0.0010295362348529,0.0821470163876583,296.78285602993435,300.2945156097412,299.6286228179932,-6.375971195790942,-6.832783834037202,0.7546271901762648,0.7489131437532325,0.8368638131006525,0.3848485052585602,0.5046229362487793,-0.005714046423032304
447,36.34371272456264,4.1813040658212,0,6,2020-03-24,,synthetic_background,0.0019581318969699,0.0098058723027278,302.86543524000376,306.99483570522733,305.6029717763265,-5.447325892232794,-6.083392395153833,0.6080265852546458,0.887831442478483,0.6412366579708983,0.4120488166809082,0.5651789307594299,0.2798048572238372
448,37.27946595942724,2.6047833380367105,0,6,2020-03-24,,synthetic_background,0.0016987175817462,0.0166107855851223,301.35858845180934,305.2803608788384,306.1717000749376,-5.872907376565539,-5.66863428304142,0.8625168186345799,0.8219869739319446,0.8548353277937553,0.2879562079906463,0.2992426753044128,-0.04052984470263521
449,36.23474360634871,1.209090488022699,0,6,2020-03-24,,synthetic_background,0.0050057024831744,0.0064972482735683,299.65578354729547,303.3807786305745,302.1098999447293,-5.442289633420812,-6.457219681420831,0.8184421129912223,0.8991646279401044,0.7207040022644795,0.4525985419750213,0.578350305557251,0.08072251494888216
450,36.6223765847019,2.2493986372698265,0,6,2020-03-24,,synthetic_background,0.0014921129817935,0.0255644016081859,303.1059300316704,307.8387321896023,307.57893748813206,-8.861654746403502,-8.221754202196442,0.4728900764432884,0.4620731091893434,0.5606961609847376,0.3525685369968414,0.5145553946495056,-0.010816967253944987
451,37.45507422626173,3.960668657978045,0,6,2020-03-24,,synthetic_background,0.0004937202806445,0.0495139949137737,300.1048015594482,303.62612368265786,303.18138974507656,-7.7577288166897,-8.238041681719295,0.6093912232541419,0.5741161377826757,0.5799944094221284,0.2703185677528381,0.394629418849945,-0.03527508547146618
452,37.33952532800398,2.581571527192304,0,6,2020-03-24,,synthetic_background,0.0016987175817462,0.0166107855851223,301.35858845180934,305.2803608788384,306.1717000749376,-6.694963674318156,-5.9662384916286975,0.909483933481183,0.7052272672322505,0.8811635528991021,0.2879562079906463,0.2992426753044128,-0.20425666624893246
453,37.08392219831826,1.518329123264171,0,6,2020-03-24,,synthetic_background,0.0075518191928836,0.0121228240544368,298.45097668965656,301.64933331807447,301.4640720367432,-6.1300637914883005,-7.175134892678615,0.7435894374364449,0.7839907085171596,0.7821946506718048,0.3735895454883575,0.4707789123058319,0.040401271080714674
454,38.12246143573857,2.036946190713405,0,6,2020-03-24,,synthetic_background,0.0050806702251406,0.0191577218586971,300.2920302920872,303.39878535800506,304.1030206044516,-5.177981001592526,-5.487315472323965,1.0850900678658193,0.9314097842602248,0.8971208279747841,0.3268447518348694,0.443491131067276,-0.1536802836055945
455,37.862841236923465,4.863202894617242,0,6,2020-03-24,,synthetic_background,0.0022151918287249,0.0329864315802623,295.2149252573648,296.634402762519,297.3247925228543,-5.2026427431356925,-4.500722942213926,0.7548534542087929,0.9304617581160142,0.9106281230836284,0.436144471168518,0.5411514639854431,0.17560830390722126
456,37.14771647764075,3.603841154747,0,6,2020-03-24,,synthetic_background,0.0002237708444567,0.0811112366730739,301.75587577819823,305.2782124413385,304.665140830146,-6.842036294871129,-7.217584311368878,0.6508634564265101,0.693341844931089,0.5905693784946704,0.2348937690258026,0.3541204035282135,0.04247838850457886
457,36.473160500268406,4.4370548497330216,0,6,2020-03-24,,synthetic_background,0.0032200367326709,0.0089202664906551,301.97559149000386,307.0336486392551,305.451468955146,-6.645591555072622,-6.299227138845657,0.7170242632768863,0.7118553575919225,0.7699243905724991,0.3858688175678253,0.5299545526504517,-0.005168905684963754
458,37.89261756521794,3.084903513414928,0,6,2020-03-24,,synthetic_background,0.0005999059553118,0.0280181758219768,300.81487642924,304.5144917382134,306.00598826938204,-9.474366447451535,-10.035675784228008,0.5149318659621058,0.4056770598197324,0.3605099238817536,0.2423008978366851,0.3651697933673858,-0.10925480614237343
459,38.34099500785947,2.410506896788202,0,6,2020-03-24,,synthetic_background,0.0041346104021044,0.0261117659623195,299.51644977993425,301.5825201670329,302.1962063683404,-5.665352926789271,-5.692645838547612,0.7920621113003656,0.8580527485370106,0.7715601675574364,0.3963119089603424,0.508953332901001,0.065990637236645
460,37.232252673386576,0.1400566950696102,0,6,2020-03-24,,synthetic_background,0.0731856227989169,0.0819084040934612,289.822862540351,291.3102491166856,291.1591186947293,-6.438183301672466,-5.714180070720412,0.662266431419166,0.7493739414433296,0.8019078517258738,0.7605677247047424,0.7920140624046326,0.08710751002416361
461,38.138185855836944,2.125180498944664,0,6,2020-03-24,,synthetic_background,0.0059697182054492,0.0191189639384319,300.2606392330593,301.7956874847413,302.428449206882,-5.807560193932897,-5.955665900139309,0.8996449897429315,0.8318571230974924,0.9036611437169496,0.3337386846542358,0.433786541223526,-0.06778786664543912
462,37.17457985990448,1.2225878798767176,0,6,2020-03-24,,synthetic_background,0.0146400631542178,0.0262653671319057,294.83075099521216,295.9428608788384,296.1511814117431,-4.828879283428975,-5.400132438521908,0.9840329495148488,0.9910580622984128,0.9231213017128536,0.4216567873954773,0.5024968385696411,0.0070251127835639915
463,36.5198793309512,1.3492286341935595,0,6,2020-03-24,,synthetic_background,0.0089524389381381,0.0282099537665416,294.82779960632325,296.74817229376896,296.48357073465985,-6.93260402375217,-6.533360410542266,0.7923831803825575,0.6923490894748721,0.8143192156323509,0.3388457894325256,0.3548355102539062,-0.10003409090768545
464,36.13565134508927,2.578183242446172,0,6,2020-03-24,,synthetic_background,0.0024044812793704,0.0027442865187694,303.57306870354546,308.25256139967183,307.36353492736816,-10.464079499907372,-9.42465943578712,0.368022539879256,0.3311192048318619,0.4705246703839557,0.260586529970169,0.3363174498081207,-0.03690333504739407
465,36.86,2.41916666700007,1,7,2020-03-31,2020-03-31,fao_hopper,0.0022601039285632,0.0420671694094707,300.53268241882324,304.8396219465468,305.3637248145209,-7.919515245547204,-5.928216950918111,0.6134896683069384,0.5650798505279538,0.811207438794578,0.3209762275218963,0.4692764282226562,-0.048409817778984565
466,36.841388889,2.48694444400007,1,7,2020-03-31,2020-03-31,fao_hopper,0.0018718541736575,0.043416961293893,300.66089964972605,305.7700093163385,306.1468953874376,-9.971256276617504,-9.407900429383403,0.5254711686483329,0.3713086211656168,0.607195619054377,0.3021463751792907,0.4100652039051056,-0.15416254748271607
467,36.8691666670001,2.35305555600007,1,7,2020-03-31,2020-03-31,fao_hopper,0.0022601039285632,0.0420671694094707,300.53268241882324,304.8396219465468,305.3637248145209,-4.81108593733984,-5.242831813711685,0.7114914483018826,0.9933357561165008,0.6534851544059683,0.3238509893417358,0.2647394835948944,0.2818443078146182
468,37.0733333330001,5.16138888900002,1,7,2020-03-31,2020-04-03,fao_hopper,0.004972308980939,0.0394777946288158,299.6931424882677,298.2217942555746,298.46730554368764,-3.683248491889257,-5.027280688424476,0.7328466679281159,1.2003057003826083,1.099561321502343,0.552733838558197,0.6493586301803589,0.4674590324544924
469,37.0630555560001,5.13333333300005,1,7,2020-03-31,2020-04-03,fao_hopper,0.0092770160312625,0.0608671449238826,297.6622776879204,297.0763569725885,297.170511923896,-6.371571790741597,-5.219201864766971,0.8284054869788811,0.7498959608991411,0.9095838602884664,0.552733838558197,0.6493586301803589,-0.07850952607973993
470,37.066666667,5.14194444400005,1,7,2020-03-31,2020-04-03,fao_hopper,0.0092770160312625,0.0608671449238826,297.6622776879204,297.0763569725885,297.170511923896,-4.165409604149373,-4.941180657316501,0.7784395444094488,1.1123161763221625,0.8574325120107876,0.552733838558197,0.6493586301803589,0.33387663191271366
471,37.071388889,5.15361111100003,1,7,2020-03-31,2020-04-03,fao_hopper,0.004972308980939,0.0394777946288158,299.6931424882677,298.2217942555746,298.46730554368764,-5.075971629219515,-2.181761771097616,1.0578753189202903,0.9532586074207614,0.9617832795686112,0.552733838558197,0.6493586301803589,-0.10461671149952889
472,36.765555556,5.31361111100006,1,7,2020-03-31,2020-04-03,fao_hopper,0.0073706955785723,0.0122093848998119,298.0816787295872,300.7733404795329,300.9244995541043,-5.595739621333063,-8.12302998542635,0.9146164540390976,0.8674796294580158,0.8375859826495289,0.573131799697876,0.6573684811592102,-0.047136824581081815
473,36.8658333330001,2.37666666700005,1,7,2020-03-31,2020-04-05,fao_hopper,0.0022601039285632,0.0420671694094707,300.53268241882324,304.8396219465468,305.3637248145209,-5.896481329811119,-5.872577031765977,0.8192132089502576,0.8650913175844892,0.7957699518583257,0.3209762275218963,0.4692764282226562,0.045878108634231585
474,36.86,2.41027777800002,1,7,2020-03-31,2020-04-05,fao_hopper,0.0022601039285632,0.0420671694094707,300.53268241882324,304.8396219465468,305.3637248145209,-8.665382962726426,-9.065097697258258,0.5301883380156756,0.4885379856315067,0.4644800049588152,0.3209762275218963,0.4692764282226562,-0.041650352384168865
475,37.583611111,0.357222222000075,1,7,2020-03-31,2020-04-01,fao_hopper,0.014228209959981,0.0147716693694164,295.8925728268093,298.06553883022724,298.231693564521,-6.766852775351504,-5.46119630040743,0.6809867350906225,0.6984311767988883,0.8135283015220981,0.5669479370117188,0.6066787838935852,0.017444441708265868
476,36.8563888890001,2.43333333300006,1,7,2020-03-31,2020-04-01,fao_hopper,0.0022601039285632,0.0420671694094707,300.53268241882324,304.8396219465468,305.3637248145209,-6.047990799790834,-5.868440283650225,0.6469196570849123,0.7962997280195296,0.8214057750177857,0.3021463751792907,0.4100652039051056,0.14938007093461736
477,36.85,5.41666666700007,1,7,2020-03-31,2020-03-31,fao_band,0.0009365827913256,0.00868742094584,300.3896973927816,302.52886348300507,302.6068943023681,-4.769714083394691,-5.036519216225798,0.8465784421452098,1.007059200662078,0.9046609392386076,0.3849487006664276,0.500110387802124,0.16048075851686816
478,36.9166666670001,5.2,1,7,2020-03-31,2020-03-31,fao_band,0.0013900400276156,0.0108833305651714,300.14819891187875,301.7892964257135,301.7370266808404,-6.182941211262422,-6.106121961074368,0.7269774870508758,0.7806513172804056,0.9264808334041416,0.394692450761795,0.4302302002906799,0.05367383022952976
479,36.9,5.2,1,7,2020-03-31,2020-03-31,fao_band,0.0013900400276156,0.0108833305651714,300.14819891187875,301.7892964257135,301.7370266808404,-5.748097930833588,-6.263108846999732,0.8152165860051639,0.8438980527586754,0.8155178143436544,0.394692450761795,0.4302302002906799,0.028681466753511464
480,36.8833333330001,5.1,1,7,2020-03-31,2020-03-31,fao_band,0.0023635328884097,0.0111300490910579,302.2251737382676,303.2293029361301,303.2979099273681,-9.607680499132918,-7.738830117380148,0.5072247074401697,0.3946889049619163,0.5053522122677105,0.3560592234134674,0.4816207885742187,-0.1125358024782534
481,37.0,5.3,1,7,2020-03-31,2020-03-31,fao_band,0.0023857207174273,0.0254001461083461,301.06008584764265,299.16652081807456,299.4991631825765,-5.827639446445363,-6.317621719851694,0.707019566330319,0.8289867985452103,0.6692771385778483,0.3915552496910095,0.5032628178596497,0.12196723221489125
482,36.95,5.21666666700003,1,7,2020-03-31,2020-03-31,fao_band,0.0013900400276156,0.0108833305651714,300.14819891187875,301.7892964257135,301.7370266808404,-6.531912471702505,-3.698454199601098,1.1047884677388768,0.7301024466437709,0.7090974353573245,0.3915552496910095,0.5032628178596497,-0.37468602109510596
483,36.9,5.85,1,7,2020-03-31,2020-03-31,fao_band,0.0033174605245562,0.0020411007220317,297.8058540768094,298.27767533196345,298.0875366634793,-3.910710993479828,,0.7386147399822254,1.1558120023905356,0.7387490362909515,0.4575861394405365,0.5588414669036865,0.41719726240831023
484,36.716666667,5.46666666700003,1,7,2020-03-31,2020-03-31,fao_band,0.0198759884710284,0.0306461297089626,296.8487794240316,295.9992302364773,296.3549791547987,-5.513444848413814,-5.091173223788459,0.9632084435749066,0.8831028626440378,0.8038317627918342,0.3922734260559082,0.5095626711845398,-0.08010558093086884
485,36.8,5.35,1,7,2020-03-31,2020-03-31,fao_band,0.0073706955785723,0.0122093848998119,298.0816787295872,300.7733404795329,300.9244995541043,-6.51652989807152,-5.171289622728379,0.723943726116417,0.7303355575122583,0.8280863783290879,0.3849487006664276,0.500110387802124,0.006391831395841319
486,36.816666667,5.51666666700004,1,7,2020-03-31,2020-03-31,fao_band,0.0064496250028582,0.0163506411130001,300.44989162021216,300.5355258093941,300.7486531999376,-5.9794456021384566,-5.246417573319848,0.9397849154084048,0.8060993552127671,0.8943841792189162,0.3846943974494934,0.4981369078159332,-0.1336855601956377
487,36.816666667,5.36666666700006,1,7,2020-03-31,2020-03-31,fao_band,0.0058925003881427,0.0103007100636531,299.7732097625732,301.68782073126897,301.8233168284098,-4.753041508702041,-3.71712419818452,0.673262332065039,1.0055699449945292,1.0282691855578463,0.3849487006664276,0.500110387802124,0.3323076129294902
488,36.7333333330001,5.38333333300005,1,7,2020-03-31,2020-03-31,fao_band,0.0188903660650225,0.0280081324393322,297.33766831292047,296.9224073198107,297.3670342763265,-6.5437588725045615,-4.36497966021189,0.7752311066325102,0.7261379629805765,1.0345568074153824,0.3906351327896118,0.5082666873931885,-0.049093143651933624
489,36.7,5.28333333300003,1,7,2020-03-31,2020-03-31,fao_band,0.0228650570983859,0.033909469109254,296.47645412021217,296.4820427364773,296.8751288943821,-5.248089574385973,-5.887208709308341,0.8610784714290681,0.9239521655379432,0.9205895737004344,0.388964295387268,0.5070490837097168,0.06287369410887511
