X,Y,Week,WeekStart,ObsDate
36.9716666670001,0.628611111000055,10,2020-04-21,2020-04-25
37.5461111110001,0.381666667000047,10,2020-04-21,2020-04-25
37.132777778,0.721111111000027,10,2020-04-21,2020-04-25
37.1375,0.726111111000023,10,2020-04-21,2020-04-25
37.6238888890001,0.695,10,2020-04-21,2020-04-25
37.625,0.69722222200005,10,2020-04-21,2020-04-25
36.8588888890001,1.35361111100002,10,2020-04-21,2020-04-25
36.9863888890001,0.633333333000053,10,2020-04-21,2020-04-26
36.9891666670001,0.636666667000043,10,2020-04-21,2020-04-26
36.9905555560001,0.625277778000054,10,2020-04-21,2020-04-26
36.9869444440001,0.624166667000054,10,2020-04-21,2020-04-26
36.9872222220001,0.623611111000059,10,2020-04-21,2020-04-26
37.003055556,0.871666667000056,10,2020-04-21,2020-04-27
37.019722222,0.683888889000059,10,2020-04-21,2020-04-27
37.333333333,3.68333333300006,10,2020-04-21,2020-04-27
36.9866666670001,0.636111111000048,10,2020-04-21,2020-04-27
37.0275,0.8775,10,2020-04-21,2020-04-27
37.033888889,0.913055556000074,10,2020-04-21,2020-04-27
37.0455555560001,0.908888889000025,10,2020-04-21,2020-04-27
37.073611111,0.663333333000026,10,2020-04-21,2020-04-27
37.0669444440001,0.666944444000023,10,2020-04-21,2020-04-27
37.0663888890001,0.66805555600007,10,2020-04-21,2020-04-27
36.9775,0.774444444000039,10,2020-04-21,2020-04-27
36.9805555560001,0.773611111000037,10,2020-04-21,2020-04-27
37.079444444,0.66,10,2020-04-21,2020-04-27
37.078333333,0.662222222000025,10,2020-04-21,2020-04-27
37.016666667,5.75,10,2020-04-21,2020-04-21
37.3833333330001,5.71666666700003,10,2020-04-21,2020-04-21
37.3833333330001,5.73333333300008,10,2020-04-21,2020-04-21
37.1333333330001,5.85,10,2020-04-21,2020-04-21
37.75,5.7,10,2020-04-21,2020-04-21
36.95,5.38333333300005,10,2020-04-21,2020-04-21
37.3,5.68333333300006,10,2020-04-21,2020-04-21
37.3666666670001,5.66666666700007,10,2020-04-21,2020-04-21
37.3666666670001,5.65,10,2020-04-21,2020-04-21
37.083333333,5.33333333300004,10,2020-04-21,2020-04-21
37.35,5.73333333300008,10,2020-04-21,2020-04-21
37.216666667,5.7,10,2020-04-21,2020-04-21
36.95,5.76666666700004,10,2020-04-21,2020-04-23
37.35,5.73333333300008,10,2020-04-21,2020-04-23
37.35,5.75,10,2020-04-21,2020-04-23
37.016666667,5.75,10,2020-04-21,2020-04-23
37.016666667,5.78333333300003,10,2020-04-21,2020-04-23
37.066666667,5.16666666700007,10,2020-04-21,2020-04-23
37.0580555560001,5.3425,10,2020-04-21,2020-04-23
36.8158333330001,5.5525,10,2020-04-21,2020-04-23
36.9333333330001,5.75,10,2020-04-21,2020-04-25
37.4,5.88333333300005,10,2020-04-21,2020-04-24
36.9166666670001,5.3,10,2020-04-21,2020-04-25
37.066666667,5.58333333300004,10,2020-04-21,2020-04-25
36.9166666670001,5.68333333300006,10,2020-04-21,2020-04-25
37.1333333330001,5.66666666700007,10,2020-04-21,2020-04-25
37.033333333,5.81666666700005,10,2020-04-21,2020-04-25
36.9166666670001,5.26666666700004,10,2020-04-21,2020-04-25
37.1666666670001,5.63333333300005,10,2020-04-21,2020-04-25
36.833333333,5.58333333300004,10,2020-04-21,2020-04-25
36.8833333330001,5.63333333300005,10,2020-04-21,2020-04-25
37.1166666670001,5.21666666700003,10,2020-04-21,2020-04-26
37.266666667,5.1,10,2020-04-21,2020-04-26
36.816666667,5.36666666700006,10,2020-04-21,2020-04-26
37.033333333,5.81666666700005,10,2020-04-21,2020-04-27
37.266666667,5.1,10,2020-04-21,2020-04-27
36.9166666670001,5.3,10,2020-04-21,2020-04-27
36.833333333,5.35,10,2020-04-21,2020-04-27
36.75,5.46666666700003,10,2020-04-21,2020-04-27
37.316666667,5.68333333300006,10,2020-04-21,2020-04-27
36.95,5.76666666700004,10,2020-04-21,2020-04-27
37.0580555560001,5.3425,10,2020-04-21,2020-04-24
36.9272222220001,5.30388888900006,10,2020-04-21,2020-04-24
37.1211111110001,5.22444444400003,10,2020-04-21,2020-04-26
37.071666667,0.661388889000023,10,2020-04-21,2020-04-21
36.641944444,1.07,10,2020-04-21,2020-04-21
36.350833333,1.155,10,2020-04-21,2020-04-22
37.4813888890001,0.580277778000038,10,2020-04-21,2020-04-21
36.826666667,2.535,10,2020-04-21,2020-04-22
37.1713888890001,0.603611111000021,10,2020-04-21,2020-04-22
36.9377777780001,2.35222222200002,10,2020-04-21,2020-04-23
36.9375,2.35222222200002,10,2020-04-21,2020-04-23
36.899722222,2.31944444400006,10,2020-04-21,2020-04-23
36.956111111,0.686111111000059,10,2020-04-21,2020-04-23
37.582777778,0.348333333000028,10,2020-04-21,2020-04-23
36.55,0.733333333000076,10,2020-04-21,2020-04-21
36.6833333330001,1.63333333300005,10,2020-04-21,2020-04-22
36.3669444440001,1.16666666700007,10,2020-04-21,2020-04-22
37.4833333330001,0.416666667000072,10,2020-04-21,2020-04-22
37.066666667,0.666666667000072,10,2020-04-21,2020-04-22
37.1666666670001,0.6,10,2020-04-21,2020-04-22
37.2,0.28333333300003,10,2020-04-21,2020-04-23
36.592222222,1.49611111100006,10,2020-04-21,2020-04-22
36.8275,2.53444444400003,10,2020-04-21,2020-04-22
36.95,0.666666667000072,10,2020-04-21,2020-04-23
36.716666667,0.683333333000064,10,2020-04-21,2020-04-23
36.7,1.08333333300004,10,2020-04-21,2020-04-23
37.2933333330001,0.5325,10,2020-04-21,2020-04-21
